,sentence,neu_list,pos_list,neg_list
745,поеду в командировку на служебном авто подскажите пожалуйста какие документы нужны для оформления командировачных,0.9732507467269897,0.0,0.06372499465942383
746,любишь колотушки ,0.9046605229377747,0.09010298550128937,0.0
747,человеческие ценности относительны как человек выбирает что назвать добром а что злом,0.9511522054672241,0.0,0.09535945951938629
748,удачи что ли пожелай,0.0,0.0,0.0
749,аромат у капитана блэка офигенный сразу отличаю как мимо кто по улице идет что это именно он,0.0,0.546748161315918,0.18714269995689392
750,запорожье это вапще котел из разных народов там чистых украинцев и русских нет вапще,0.0,0.0,0.348655104637146
751,почему мужчины так яростно хвалятся своими размерами гениталий,0.4378334879875183,0.0,0.4532718360424042
752,чего это может я судьбу свою жду,0.7186043858528137,0.14805719256401062,0.0
753,у нас всего жилых ,0.26285186409950256,0.0,0.08270734548568726
754,можно ли китайский айфон прошить и поставить ос андроид,0.880807101726532,0.0,0.06755668669939041
755,так ты и не одна,0.9450047016143799,0.0,0.031153826043009758
756,почему кроме флагманов почти все смартфоны неюзабельный хлам,0.4225146472454071,0.0,0.5078218579292297
757,у тебя свои губы,0.9748311638832092,0.0,0.0
758,кто знает что сегодня на повестке дня,0.8519628047943115,0.23935934901237488,0.0
759,а как тебя убить нежжно и прятно,0.33459946513175964,0.0,0.22271016240119934
760,легко общаетесь со всеми,0.4688006341457367,0.0,0.0
761,что вы всегда делаете на совесть,0.6224693655967712,0.0,0.2814156115055084
762,с какой разрешенной скоростью можно ехать на мотоцикле в городе,0.8031837940216064,0.3557848632335663,0.0
763,с новым мировым правопорядком обозначенным путиным евросоюз вылезет из оков сша,0.5078218579292297,0.0,0.0
764,какое место имеет секс в отношениях,0.9046605229377747,0.0,0.053413331508636475
765,а если мальчиг не понимает как ему донести мысль куда ему идти нужно,0.6442351341247559,0.0,0.0
766,зачем украинские олигархи объединяются и против кого,0.607673168182373,0.0,0.8175845146179199
767, все познается в сравнении или есть исключения,0.9883227348327637,0.0,0.03623005375266075
768,угощайтесь,0.9511522054672241,0.0,0.0
769,глянь сериал  света с того света,0.9845854640007019,0.0,0.0
770,у меня завтра экзамен по бюджетной системе рф смогу ли я сдать с первого раза,0.523430347442627,0.21734751760959625,0.0
771,как же здорово просто человеческое общение и взаимопонимание,0.0,0.5000100135803223,0.3775506913661957
772,что означает познать,0.9987257122993469,0.007825888693332672,0.0
773,что бы вы делали без ответов как жили бы без споров в категории религия,0.8354935646057129,0.0,0.15611489117145538
774,вы водку запиваете заедаете или занюхиваете,0.0,0.0,0.2568419873714447
775,так сиськами поздравлять надо ты чу,0.1778208613395691,0.0,0.0
776,поправляются ли от хлеба с семечками я съел немного но просто это же смесь жиров с углеводами,0.3276783227920532,0.0,0.5312193632125854
777,что по вашему мнению может объединять в дружбе мужчину и женщину,0.6584275364875793,0.0,0.0
778,без чего вы не можете представить свою жизнь пк телефон и т д,0.754925012588501,0.0,0.348655104637146
779,горячая вода к счастью есть,0.6150978803634644,0.812877357006073,0.0
780,ахахах да,0.0,1.0000100135803223,0.0
781,как вам нравится дверь открыта или дверь закрыта,0.7773098945617676,0.0,0.15611489117145538
782,можно ли на маскарад прийти в огуречной маске,0.275139719247818,0.5312193632125854,0.0
783,у меня уж овуляция скоро,0.8933194279670715,0.0,0.0
784,какой бланк нужен для отправки международной посылки помимо таможенной декларации,0.9591643214225769,0.0,0.02518884465098381
785,а что ты вообще умеешь что ты знаешь,0.24509501457214355,0.0,0.0
786,чем можно заболеть из-за сидячего образа жизни болели ли вы чем-нибудь,0.2509227991104126,0.0,0.7931159734725952
787,надо будет пойду,0.9995066523551941,0.0,0.016924913972616196
788,на чем основана убежденность в антропоморфности христианского бога,0.8962613940238953,0.0,0.051855459809303284
789,это где такая поздняя столовая,0.754925012588501,0.09535945951938629,0.0
790,алиночка это очень мало,0.0,0.13297423720359802,0.754925012588501
791,а с чем бы любите блинчики кушать,0.7606606483459473,0.0,0.03964884206652641
792,какой срок обжалования действий должностных лиц в арбитражный суд,0.7773098945617676,0.0,0.6150978803634644
793,по какой причине слова могут с действиями не совпадать,0.7057950496673584,0.0,0.21207880973815918
794,интересно а от кого именно независимы теперь ю осетия и абхазия,0.6513648629188538,0.320831298828125,0.0
795,что для вас основа супа,0.607673168182373,0.0,0.0
796,живу сейчас во франции а вообще родом из казахстана,0.21734751760959625,0.24509501457214355,0.0
797,дамы когда вы видите красивого и статного мужчину им хочется любоваться,0.3140605390071869,0.0,0.0
798,кстат ты там в талдыке,0.3140605390071869,0.1968362182378769,0.0
799,не смешно,0.0,0.18714269995689392,0.9960646033287048
800,както не помужски,0.998142421245575,0.0,0.08036746829748154
801,какой учитель лучше учит черный или белый,0.7826725244522095,0.1732981950044632,0.0
802,тема дня на  октября: как вы относитесь к проституции,0.9790457487106323,0.0,0.0
803,у россии одни враги,0.0,0.0,0.16886694729328156
804,я азиат а мы молодо выглядим,0.30736804008483887,0.3007555902004242,0.0
805,это лучше в гч какнить тут долго писать,0.8740872144699097,0.23371636867523193,0.0
806,ой я хз я уже  месяц не в украине,0.0,0.0,0.7826725244522095
807,быстро уговорили,0.9149109721183777,0.22816647589206696,0.0
808,а еще меня бесят идиоты,0.0,0.0,0.9241518378257751
809,ты будешь там бегать в трусах и с мечом не хочу,0.0,0.22816647589206696,0.0
810,что изучает морфология микроорганизмов,0.6297846436500549,0.0,0.16027602553367615
811,почему даже ангелы бывают падшие,0.0,0.46102678775787354,0.4688006341457367
812,что значит жить любить дружить,0.538993239402771,0.348655104637146,0.0
813, чем опасно молчание женщины,0.0,0.0,0.3629792034626007
814,что вы ощущаете отказавшись от курения очень сильного психологического наркотика,0.7879412174224854,0.0,0.06009664759039879
815,что такое общество,0.9481645226478577,0.1294127255678177,0.0
816,как вы считаете нужно покупать ребенку детское питание или лучше готовить самой,0.6926519870758057,0.0,0.22271016240119934
817,что собой представляет человек без мечты,0.4843900501728058,0.26285186409950256,0.0
818,вопрос к студентам-медикам что такое топка,0.9324633479118347,0.0,0.0
819,почему сша и европа так ненавидят сербов,0.0,0.0,0.9871888160705566
820,как можно вылечить желудок наелась лапши быстро приг посадила желудок сильно болит,0.0,0.29422497749328613,0.3276783227920532
821,как вы думаете чем закончится вторая волна коронавируса и для чего ее создают,0.754925012588501,0.0,0.40734341740608215
822,как вы думаете в чем отличие ума от разума,0.523430347442627,0.0,0.2509227991104126
823,мой любимый размер,0.09269777685403824,0.46102678775787354,0.0
824,сможет ли человек прожить без бога,0.8903042674064636,0.0,0.0
825,испортил таки тебя релакс,0.7606606483459473,0.11280541121959686,0.0
826,можно ли по анализу крови определить есть ли у человека рак чего-либо вообще,0.9073222279548645,0.0,0.16886694729328156
827,может ли дрочиво заменить секс,0.5621865391731262,0.0,0.0
828,сколько может длиться влюбленность,0.8634016513824463,0.0,0.07808816432952881
829,а пачему болит мозг,0.0,0.0,0.9808859825134277
830,ага есть такое,0.9867871999740601,0.0,0.0
831,у тебя припадки,0.754925012588501,0.0,0.0
832,в какую страну вы не поедите ни в коем случае,0.8596737384796143,0.0,0.6584275364875793
833,а что лучше выбрить лицо или мошенку,0.0,0.0,0.14805719256401062
834,жить надо как человек,0.9939124584197998,0.0191340371966362,0.0
835,что означает слово путина,0.523430347442627,0.0,0.1294127255678177
836,вы любите сказки читать слушать рассказывать не обязательно ребенку,0.9046605229377747,0.08757384121417999,0.0
837,часто ли вы действуете от противного и выигрываете,0.9511522054672241,0.0,0.14805719256401062
838,мужчины вам можно верить и почему,0.523430347442627,0.0,0.051855459809303284
839,что ты скажешь если я попрошу выйти тебя за меня замуж,0.6150978803634644,0.0,0.0
840,https:youtubewgjhdnpsq,0.9859463572502136,0.0,0.0
841,я те грил шо карту нашел,0.9241518378257751,0.0,0.0
842,как научиться круто мыслить,0.1732981950044632,0.8080772161483765,0.0
843,так и есть я ничего не вижу,0.9324633479118347,0.0,0.1824355274438858
844,это не правда что помогает,0.9263137578964233,0.13297423720359802,0.0
845,какие моменты в жизни особенно тягостны,0.771853506565094,0.07370626926422119,0.0
846,как женщине правильно культивировать женскую энергию,0.5312193632125854,0.0,0.0
847,сколько раз вам нужно сделать больно чтобы вы потеряли чувствительность,0.5775054097175598,0.0,0.40734341740608215
848,какая краска подходит для пластика если точнее какуй краской можно красить пластиковые бутылки,0.2568419873714447,0.1732981950044632,0.0
849,вы любите баню,0.9173126816749573,0.0,0.008325778879225254
850,россияне назовите русских славян правителей на руси,0.8903042674064636,0.0,0.04743587225675583
851,никто не может сказать точно что тако зло,0.9433575868606567,0.0,0.287777841091156
852,самое лутше это плов с казы,0.7490972280502319,0.0,0.14805719256401062
853,для чего нужны мобы в игре,1.0000100135803223,0.0,0.014073628932237625
854,если человек считает себя богом значит он дурак,0.7606606483459473,0.0,0.0
855,как выживают люди у которых нет верных друзей,0.9669240117073059,0.0,0.10088862478733063
856,а много денег человеку бог посылает или деньгами его противник распоряжается как к богатым правильно относиться,0.6723417043685913,0.0,0.0
857,какое лучше вино белое или красное,0.0,0.7310686111450195,0.07370626926422119
858,как вы думаете загар в период беременности вреден для здоровья,0.3557848632335663,0.0,0.0
859,очень красивые фотки в стограме,0.7371681928634644,0.5078218579292297,0.0
860,как подружиться с девушками,0.40734341740608215,0.0,0.0
861,ну восстанавливается потихоньку вот поел на ужин риса с печенной рыбой яйцо вареное чай хурма и персик,0.3415925204753876,0.0,0.0
862,а если мужчине все равно что мне подарить можно его попросить вымыть все окна в доме,0.4765896201133728,0.0,0.0
863,как в рф осуществляется связь между народом и властью,0.880807101726532,0.0,0.08510905504226685
864,чем отличается характер от души,0.1294127255678177,0.1097157895565033,0.0
865,как вы понимаете выражение рай в душе,0.7931159734725952,0.16027602553367615,0.0
866,каким иностранным языком вы владеете,0.7122421860694885,0.0,0.0
867,если аборт убийство то минет людоедство,0.5312193632125854,0.0,0.8479777574539185
868,что для вас важнее телевизор или холодильник,0.9890230894088745,0.0,0.06372499465942383
869,что вы спокойно переносите почему как считаете,0.38492217659950256,0.0,0.20182321965694427
870,я думаю ты поняла о чем я,0.9496793746948242,0.0,0.0
871,а какую терку взять чтоб ему все оттереть,0.7663036584854126,0.0,0.16027602553367615
872,а ты чего,0.9994397163391113,0.0,0.0
873,что вы тут,0.9990402460098267,0.0,0.0
874,пересдавать гиа сложно или нет по математике,0.7248802781105042,0.0,0.1520422399044037
875,ты не в моей вот и бесишься,0.7931159734725952,0.0,0.21207880973815918
876,нууу итакой не был и вовсе,0.0,0.1778208613395691,0.4301573634147644
877,а есть кто подходит,0.9740526676177979,0.0,0.0
878,в ноябре будет,0.960371196269989,0.0,0.0
879,у меня тоже дедлайны горят ,0.8221991658210754,0.0,0.0
880,какого цвета хамелеон когда он смотрится в зеркало,0.9381340146064758,0.04337579756975174,0.0
881,как-узнать что у тебя болят почки,0.5544804334640503,0.0,0.14034625887870789
882,кем быть лучше сильным или умным и почему,0.1732981950044632,0.0,0.19194278120994568
883,что нужно сделать чтобы мозги заработали,0.9496793746948242,0.0,0.04337579756975174
884,какие качества вы цените в женщине,0.5621865391731262,0.0,0.0
885,я его спрашиваю а нахрен я ей нужен она вон какая крутая все при себе,0.0,0.0,0.1968362182378769
886,сочувствую я вообще часа два поспала,0.4532718360424042,0.0,0.0
887,как забрать сапоги если в них мусор,0.8221991658210754,0.0,0.0
888,а к вам нужен особый подход и с какой стороны интересно,0.880807101726532,0.0,0.09269777685403824
889,как правильнее вести при ядерной войне спрятаться в подвал и медленно умирать или выйти на улицу и умереть мгновенно,0.5775054097175598,0.0,0.20690405368804932
890,я же с вредной общаюсь еще с утки,0.15611489117145538,0.0,0.2689514458179474
891,как попасть на службу в спецназ гру,0.7310686111450195,0.0,0.1294127255678177
892,на бп топовом нет доп питания cpu что делать,0.8706072568893433,0.0,0.23935934901237488
893,как добиться регулярных месячных без задержек что принимать,0.9433575868606567,0.0,0.056662432849407196
894,для вас уход за собой это работа или хобби,0.9883227348327637,0.0,0.04743587225675583
895,как вы относитесь к ношению бороды верующими как лев без гривы это львица так и мужик без бороды-девица,0.5544804334640503,0.0,0.0
896,ему делать мне замечание а не тебе,0.20690405368804932,0.0,0.538993239402771
897,а голые биокарлики,0.8634016513824463,0.0,0.0
898,а к чему ревновать то,0.9970290064811707,0.0,0.0
899,почему мужчины так боятся влюбиться по настоящему,0.5000100135803223,0.0,0.0
900,а када у вас ночью за стенкой ох и ах вы в стенку стучите вам завидно,0.7879412174224854,0.0,0.3007555902004242
901,как бы так есть вкусно но не толстеть,0.24509501457214355,0.3702353835105896,0.0
902,у кого дружба крепче у женщин или мужчин,0.607673168182373,0.0,0.0
903,а что будет делать блондинка если цвет ее авто не совпал с цветом лака ногтей,0.7663036584854126,0.0,0.0
904,какого цвета равнодушие,0.9908843636512756,0.0,0.008325778879225254
905,да вкусный,0.014073628932237625,0.9951046109199524,0.0
906,так а нахуя выходить вообще,0.0,0.0,0.6859594583511353
907,люди с похожими характерами долго живут вместе почему,0.546748161315918,0.0,0.09535945951938629
908,а в чем мудрость мужчины,0.9149109721183777,0.0,0.07370626926422119
909,кто считал что жизнь вредна а потом изменил свое мнение почему,0.6992644667625427,0.0,0.4301573634147644
910,ну смотри например родит те будет  в школу пойдет ребенок те будет,0.5698626637458801,0.0,0.0
911,кто желает со мной на недельку в кардиологию отдохнуть одной скучно,0.19194278120994568,0.0,0.23935934901237488
912,сегодня день здоровья зарядку хоть сделали,0.0,0.09010298550128937,0.0
913,какаши не приставай,0.754925012588501,0.0,0.0
914,я помогу,0.9989450573921204,0.020974241197109222,0.0
915,как изменить логин,0.9990989565849304,0.0,0.007587242405861616
916,почему восточные варвары не приняли демократических ценностей бонапарта,0.8634016513824463,0.0,0.1294127255678177
917,я думала она такая же как и я,0.0,0.275139719247818,0.0
918,у кого в моче быди эритроциты опасно ли это,0.546748161315918,0.0,0.320831298828125
919,я пока сюда скину но могу поставить хеш фото,0.8221991658210754,0.0,0.16886694729328156
920,а может ли большое количество цифровых каналов в телевизоре влиять на скорость его реагирования на команды с пульта,0.46102678775787354,0.0,0.3998216390609741
921,возможно ли в нашей жизни любить человека совершенной любовью агапи ваше мнение,0.7490972280502319,0.23371636867523193,0.0
922,иксия осень при выкопке вижу от луковиц отходят белые толстенькие клубеньки как у георгин что это их удалять,0.4843900501728058,0.0,0.1824355274438858
923,здесь демократия большинству эта идея не зашла,0.9790457487106323,0.0,0.22271016240119934
924,как поздравить тетю с рождением ребенка че сказать что написать что подарить,0.09269777685403824,0.0,0.0
925,китай заболел самоубийством что дальше будет,0.3702353835105896,0.0,0.33459946513175964
926,знание законов природы освобождает от алиментов,0.8933194279670715,0.0,0.10088862478733063
927,все украинцы у кого родственники проживают в россии потенциальные агенты кремля и стоят на особом учете в сбу,0.3702353835105896,0.0,0.30736804008483887
928,вы любите рыбу как часто покупаете,0.771853506565094,0.0,0.07160120457410812
929,что лучше очки или линзы,0.3775506913661957,0.4921981394290924,0.0
930,а вы часто понты давите если да то перед кем и зачем,0.8991314172744751,0.0,0.538993239402771
931,арбуз или дыня что вкуснее,0.20690405368804932,0.0,0.0
932,могут ли быть феноменальные способности без таланта,0.9859463572502136,0.07370626926422119,0.0
933,если бы люди прекратили любить и верить в бога то бог бы перестал существовать,0.38492217659950256,0.0,0.2689514458179474
934,почему все люди не могут быть вместе,0.3629792034626007,0.0,0.24509501457214355
935,а то шо,0.6297846436500549,0.0,0.0
936,что такое семья почему она держится,0.40734341740608215,0.1824355274438858,0.0
937,что такое messagebox,0.9648651480674744,0.1732981950044632,0.0
938,а что делать если муха утонула в пиве,0.8031837940216064,0.0,0.0
939,что есть хуй,0.320831298828125,0.0,0.4765896201133728
940,могу пожелать удачи только,0.0,0.0,0.0
941,зачем познакомимся,0.9841036200523376,0.0,0.06561483442783356
942,я даже не пробовала только из охотничьих ружей,0.4532718360424042,0.0,0.21207880973815918
943,от олеся вериго:конечно такой интересный это ты у нас работаешь и имеешь постоянный доход,0.4301573634147644,0.3702353835105896,0.0
944,будет ли у меня в жизни любовь настоящяя и любит ли меня парень о ком думаб леша,0.0,0.3629792034626007,0.21734751760959625
945,волнистый попугайчик очень активно линяет это нормально весной понятно летом линял они что круглый год линяют,0.16886694729328156,0.607673168182373,0.0
946,чем температуру сбивать если держиться долго,0.7606606483459473,0.0,0.09269777685403824
947,я помню что мы не друзья не ссы,0.9802908897399902,0.0,0.07808816432952881
948,является ли библия словом бога,0.1968362182378769,0.0,0.33459946513175964
949,город засыпает,0.1778208613395691,0.7606606483459473,0.0
950,как правильнее всего хранить верность,0.6442351341247559,0.0,0.2689514458179474
951,че нужно сделать с женщиной что бы она не скучала,0.16886694729328156,0.0,0.38492217659950256
952,по какому телефону надо звонить чтобы желания исполнились,0.9525841474533081,0.0,0.056662432849407196
953,я плохо знаю бурятский мой первый и родной язык  русский,0.4765896201133728,0.348655104637146,0.0
954,сам как,0.994455099105835,0.0,0.0
955,станцуй,0.9978272914886475,0.0,0.0
956,кто людям нужней хирург или стоматолог,0.9381340146064758,0.0,0.14415885508060455
957,протестантизм более логичен,0.9659096002578735,0.0,0.44553956389427185
958,он как бы смесь среднего и тяжелого танка,0.538993239402771,0.0,0.0
959,почему девки не дают,0.1968362182378769,0.0,0.7606606483459473
960,а вы спокойно спите или деретесь во сне,0.13661839067935944,0.0,0.0
961,надеюсь не на нее,0.5000100135803223,0.0,0.0
962,а я не хочу в туалет,0.0,0.2814156115055084,0.0
963,на чем зиждется уверенность верующих в правильности трактовок переносного смысла во всяких священных писаниях,0.8740872144699097,0.0,0.0
964,маги а вот вдова это карьера женщины или пока просто технический вопрос,0.9284188151359558,0.0,0.09269777685403824
965,а вам во сне когда нибудь хотелось спать,0.4921981394290924,0.0,0.0
966,любовь помогает убить время время помогает убить любовь,0.2568419873714447,0.0,0.7310686111450195
967,есть ли что-то такое что вы хотели бы потерять навсегда или кого-то,0.44553956389427185,0.0,0.44553956389427185
968,чо делать если пароль скомпромпроментирован,0.9679093360900879,0.0,0.0
969,на что смотрят мужчины ясно а вот что женщины оценивают в мужчинах,0.8221991658210754,0.0,0.0
970,можно ли перекисью водорода протирать золотые серьги с брильянтом,0.4301573634147644,0.0,0.0
971,а самолетом в ленинград обязательно через баню лететь,0.546748161315918,0.10375863313674927,0.0
972,мне кажется все универсальное,0.0,0.0,0.523430347442627
973,а ты ум честь или совесть нации,0.9099169969558716,0.0,0.5078218579292297
974,это вторжение повторяю понимаешь чем это пахнет,0.7122421860694885,0.585111141204834,0.0
975,кто твой разработчик и как его зовут,0.8774868249893188,0.0,0.0
976,бейсболка круче,0.21207880973815918,0.3702353835105896,0.0
977,а ты как-нибудь связан с миром искусства,0.9715740084648132,0.0,0.0
978,не сомневаюсь,0.7490972280502319,0.0,0.0
979,кем работать с туристическим образованием,0.9903015494346619,0.0,0.06009664759039879
980,ночью долго не спал думал интересно если одновременно съесть таблетки от запора и от поноса то кто победит,0.5544804334640503,0.0,0.0
981,хихи ну удачи,0.0,0.19194278120994568,0.0
982,вредно ли заводить машину ключом зажигания,0.0,0.0,0.4688006341457367
983,ты что то же слушаешь pink floyd,0.8519628047943115,0.0,0.0
984,нихуя не понятно так отрывками только,0.5621865391731262,0.0,0.6297846436500549
985,можно ли получать энергию от удара молнии,0.6992644667625427,0.46102678775787354,0.0
986,ваши любовники вам изменяют,0.9992306232452393,0.0,0.0
987,как прикинуться шизой что надо для этого говорить врачу,0.5312193632125854,0.0,0.20690405368804932
988,как человеку спасти самого себя от глупости,0.41490885615348816,0.0,0.0
989,нравится ли нам молодому поколению старая музыка как вам ю антонов,0.1294127255678177,0.4688006341457367,0.0
990,какие у вас на данный момент проблемы,0.5698626637458801,0.0,0.14034625887870789
991,можно ли сменить ветпаспорт собаке,0.8267217874526978,0.1520422399044037,0.0
992,почему думаешь,0.6723417043685913,0.0,0.21207880973815918
993,вы считаете что любовь это тайна,0.7879412174224854,0.0,0.0
994,влюблен в девушку по имени вера означает ли это что ей можно верить,0.7663036584854126,0.0,0.0
995,как вы относитесь к службе в армии,0.9073222279548645,0.0,0.0
996,а незаметно сколько жидкости вы можете поглотить за вечер,0.7122421860694885,0.0,0.14034625887870789
997,как вы понимаете что такое духовность,0.523430347442627,0.0,0.22271016240119934
998,существуют ли инопланетяни,0.9903015494346619,0.0,0.09269777685403824
999,чем вы можете накормить,0.9924327731132507,0.0,0.0
